gmag,ra,dec,plx,bp_rp,lum_val,teff_val,radius_val
17.490278,56.730538209958944,23.38021930088572,7.308737563244562,3.1740704,,,
17.480928,55.798548167572,24.1144383534326,7.146629370285691,3.1884098,,,
17.947327,55.24698199818261,25.19856824339429,7.356663085371183,3.3857021,,,
16.61972,57.97943449679544,23.961545703076293,7.37759858619072,2.9731474,,4562.91,
12.022059,57.66384056390636,25.393558001550513,5.752130002774353,1.4815159,0.47078994,4386.75,1.1879016
14.688695,56.836874470070946,25.08657208202175,7.260887179898888,2.2992373,0.04285437,3550.6667,0.54705423
17.411617,55.869794240752476,24.151592752446938,7.598319218108443,3.0755615,,,
8.027895,56.00121818084855,24.556799340785325,7.418137320255127,0.27700853,,8137.5,
17.436497,56.9002208810619,23.473944788520942,7.5015794229065325,3.079729,,,
18.17116,56.4581573547264,23.328973356610202,6.8190502075060895,3.5256786,,,
16.375874,57.05551205650055,23.979524741552023,7.487740755773229,2.9545841,,4653.6724,
13.65518,57.30137354813347,23.228146856948058,7.379370635075764,1.82407,0.07390064,4102.0,0.53825176
15.944126,56.47921893223095,24.223736415776425,6.527650943815864,2.9405813,,4591.3003,
17.169415,58.51140890606046,23.58347843664861,7.285336441937961,3.1668892,,,
16.498743,58.59372879231325,23.63651913214483,7.61785440266283,2.951334,,4011.2275,
16.413292,57.36104366161424,22.848359072033986,7.26177124455031,2.9132442,,3747.655,
19.753675,57.591748220962714,23.92493220472931,7.87305045855009,2.7865963,,,
17.175806,56.255123591571696,25.351434335136798,7.226043890484236,3.0965986,,,
14.52739,57.25428493255286,22.980218232489253,7.312668303425505,2.2232208,,3900.95,
12.0192995,57.91374713679545,24.548702499359177,7.42476315909977,1.2379265,0.23373179,4969.76,0.65213984
12.879779,56.66214031086443,24.520113962357595,7.381538623330803,1.5260181,0.12965193,4388.3965,0.62291735
14.631091,56.52724045367762,23.83881582254253,7.141983014576491,2.2570276,,3704.0725,
15.81069,55.89232992040384,25.590400904557704,7.649425089535694,2.824771,,3756.4265,
17.58388,56.79601141536668,24.23081704332723,7.215344699921447,2.995018,,,
9.518376,57.573728581529735,25.37937007962121,7.253398035975452,0.6871643,2.1705432,6155.233,1.2955312
14.777889,56.80701894368968,23.831299829782576,7.304778369548448,2.6395903,,3970.5432,
17.335684,55.63011067655075,24.822486562382508,7.571918357719948,3.2047882,,,
16.727879,57.34143535933352,24.91187563645862,7.257216032867554,2.9505892,,4619.04,
11.464658,57.40235227021632,24.295865913811692,7.365001264167708,1.0798855,0.38558927,5097.78,0.79607314
18.973743,56.633543379972274,24.47605479917746,7.074354081733085,2.5695744,,,
17.088533,56.6481340381659,24.026338397924462,7.584104132973824,3.155075,,,
15.295293,55.512027477183075,24.209905242507293,7.338324469287138,2.5277958,0.029161366,3316.0,0.51740134
11.430553,56.811774069651726,25.371632413953815,7.572139959092714,1.0980988,0.37428892,5128.575,0.77493036
19.640127,56.47906250087124,23.565952253514606,7.15861597372356,2.8379936,,,
9.921573,57.98702363670819,23.901759116169476,7.487040599101899,0.7607107,1.4220649,5844.975,1.1629125
14.332925,56.4237825255231,25.686583007306528,6.320027687688442,2.3154926,,4065.7,
16.119404,55.781626038583425,25.574605054694285,7.440523386079026,2.8662472,,3831.7476,
12.425606,55.38534152106508,23.161526200176286,7.422707337517014,1.3778067,0.16423419,4882.5,0.5663696
11.108135,57.3503075390406,23.839048706697447,7.376478664681381,0.9989805,0.51951206,5259.0,0.86824864
9.428313,57.4705710357224,25.647252789812324,7.189164418784616,0.7216625,2.411576,6007.9336,1.433352
16.442446,57.06355565755042,23.434691887225714,7.328238805718343,2.7882109,,3904.36,
12.34341,57.97253655735734,24.386768052861587,7.181640268216611,1.3410549,0.18496746,4979.0,0.57798433
16.492466,56.04489753887975,25.627155500025623,7.156876987585169,3.0277805,,4139.71,
13.925313,55.94994538803952,25.053012027021502,7.441610092877773,1.9315166,0.06337387,3925.6868,0.5442225
17.59423,55.343595773538716,24.397554851404124,7.418669535211134,3.3571548,,,
17.785429,55.454104896219896,23.05639233369826,6.930944648783163,3.426508,,,
17.911718,58.175927325773564,25.17824902529046,7.742319213046772,3.3531475,,,
12.6328,56.01188717769532,25.656155573528434,7.245450726232397,1.4818211,0.16444397,4450.0,0.6822469
16.289757,55.60961448507422,24.235356564972648,7.396214630343394,2.8769827,,3915.08,
11.258368,56.109576045747886,24.58950700044713,7.40655131489199,1.0840569,0.47768146,4930.685,0.947125
16.425869,56.079497191160094,24.588264203162836,7.385492548516213,2.8660364,,3770.14,
15.416554,56.85568018569068,24.048959517743146,7.3825274834499455,2.3555527,,3431.0,
18.519554,56.72872498754571,24.466457539525226,7.134750793889815,2.5285225,,,
18.228401,56.08213131323555,23.895888974928926,8.263144024845765,3.273222,,,
16.262117,57.40227401353722,24.30374374488389,7.224114807892947,2.7682562,,4076.08,
11.164752,56.05451968870855,24.030622214893405,7.528311850425594,1.0228424,0.48791525,5082.0,0.90106374
17.87326,54.77340995587813,24.21134537439054,4.2142457822582085,2.793436,,,
8.540198,56.39368370461611,24.46311329463798,7.435439810887517,0.5054922,5.0991406,7180.0,1.4593258
17.155819,57.7755937664332,22.633382705234347,7.521827129633583,3.1389923,,,
16.885798,57.29764280986348,24.24001242999167,7.125077723755643,2.9350214,,4594.325,
14.470423,56.10348263799233,24.768219186268695,7.470613704718746,2.2257013,0.050157864,3533.25,0.59768647
16.139671,56.30068367403591,23.36457293884147,7.237481141906529,2.8431969,,3529.28,
16.72112,56.74244795284214,23.560623523598306,7.358708411716663,2.7971,,4009.875,
15.042038,55.974550556535,25.4748852944213,7.328093246932322,2.4514446,,3524.75,
10.94297,56.950583413870454,23.21789013771287,7.318577435027178,0.9584093,0.60817724,5332.0,0.91387635
10.420579,57.27554720695359,23.781043757310673,7.209080087285128,1.0409546,1.017831,5305.04,1.1942992
13.9019,55.446287610644,22.8568358831564,7.365583428196854,1.9039288,0.067062326,3904.25,0.56600034
16.714268,56.5363337366296,24.675727879423373,7.5792023854466875,2.8420963,,4480.277,
15.638724,55.49448624637706,22.95034904354331,7.395778619515324,2.6733704,,3685.78,
14.845104,55.986311591439936,25.26208807277538,7.453968733992721,2.3475876,,3713.75,
17.48939,56.7515565103286,23.879901133117716,7.3182675352135105,3.2848873,,,
16.722082,56.94138043480735,24.633530708855606,7.407130922472648,3.1800795,,3909.0735,
15.329988,56.40309430394731,24.651682772148973,7.134525290739961,2.8957634,,4061.22,
18.914383,56.426427383942745,24.069630904522278,7.672955180780014,2.4537773,,,
18.33331,56.87476374987597,23.55402962170424,6.9563492157204125,3.2258968,,,
15.625836,58.13080372437369,25.25194072774568,7.367373066482416,2.6437283,,3679.0,
15.914345,56.849464129628785,23.14901113462935,7.144426622085734,2.8425188,,4007.045,
18.355894,57.151465556472225,25.261296134702054,7.398776460123287,3.3144875,,,
11.011639,56.31406415248178,25.289282570617022,7.413373539120267,1.0293226,0.5704886,5167.0,0.94253874
16.625662,57.18359716418091,25.10608529991948,7.313212265344641,2.9140024,,4364.74,
19.429014,56.26328629227341,23.11611775983495,6.799615343296861,3.2400913,,,
15.814154,57.33962255639811,23.65158457601763,7.333717977663807,2.7873707,,3818.2,
16.999392,56.26209569041525,25.088658117982007,7.318682963868929,3.1500921,,3745.02,
11.968134,55.80678104760392,25.269935629317104,7.396174660310489,1.2527733,0.24050806,5097.0,0.6289096
18.9102,55.969938531647436,24.31334228336748,6.504716588823096,2.8378506,,,
18.597599,55.50162138419503,24.170066662089358,7.392485802315674,3.396471,,,
17.321209,55.39506324086689,23.637546299945186,7.346671417302112,3.1023216,,,
16.411564,57.023883088870804,22.635784351477458,7.162218801339364,3.0388918,,3993.505,
6.14535,57.43146561674279,23.711655920508957,7.49620499789952,-0.044172764,,9438.0,
17.625544,56.84367130710182,22.51956678066769,7.065162920885559,3.2384872,,,
13.693971,56.147627711146285,24.00114057915761,7.344656725347309,1.8265715,0.07080572,4129.3833,0.5198959
17.853659,57.254845919688854,23.63748340285548,7.490281794233977,3.3604965,,,
11.68959,56.263748777928555,23.839215657905118,7.280531682174002,1.1299181,0.3282882,4984.09,0.7684375
13.036555,57.874839203752046,23.899041937260147,7.565003816948215,1.5827932,0.109208666,4341.25,0.5841866
11.439413,56.17998816944305,25.8753288073806,7.516415477271048,1.1149693,0.38973972,4962.027,0.84473747
17.007547,56.214727095029566,25.087781008593357,6.996506852151961,3.1192894,,3894.0352,
19.625105,57.27030823552436,23.560772412230133,6.6910664991334174,3.0801468,,,
13.968921,55.494588355275106,23.707141627187887,7.344898407339338,1.9593086,,4168.173,
16.373417,56.84458450207414,23.735071655408195,7.4943410422779975,2.9139967,,4651.6797,
16.022493,55.9519390074864,25.0434113719478,7.2228913502145655,3.04,,4130.825,
12.895202,57.18936709736756,23.33871889355739,7.379298209779048,1.5196486,0.11907658,4561.95,0.55241406
18.260738,56.29096674807109,24.075631815474342,7.743192731269719,2.0391865,,,
18.314926,56.52528834865449,23.971855687271063,7.895661973977371,1.879055,,,
16.41162,57.38579873533614,23.411248622310293,7.5018025081587485,3.1213207,,3770.21,
10.528545,56.014854921903556,24.504048116016953,7.378027754105461,0.9138651,0.8610742,5482.0,1.0287145
15.594679,57.19040622641291,25.70026890063522,7.230176910306576,2.7187452,,3942.2876,
15.739687,55.1299276722114,25.14790181975118,6.887020051069662,3.0351439,,4189.3833,
18.039536,58.617213352743214,23.943201846527543,6.987802889873112,3.3338032,,,
6.981759,56.83746002588787,23.803147410677056,7.127110734276691,0.044411182,,9425.5,
6.880885,56.453492336555925,23.146949641549995,7.359028787861902,0.03437233,,9324.0,
17.56905,55.755323893614964,24.24773743756844,7.320090409644352,3.159338,,,
11.481304,56.58319645212432,25.47536407086544,7.418771797113361,,,,
17.21161,56.413779067432856,24.13887197048921,7.349149262456706,2.8627968,,,
16.499056,56.60273681959682,24.479405176231772,7.196613149669378,2.8170242,,4038.51,
16.123646,56.24421728502989,23.92788317834986,7.136004944625235,2.7919922,,3904.36,
17.732103,57.490213558984294,23.72432767024857,7.074529229081225,3.2901516,,,
12.243859,56.825353011255906,24.39057153885707,6.989037882889169,1.4993296,0.25315222,4447.33,0.8475099
17.006838,57.089796106101765,24.57859312995565,7.219036547891997,2.8818064,,4525.3076,
19.768732,55.27262864257963,23.548966350818166,7.482993922156017,2.9059734,,,
12.866021,56.3733163680427,23.760308671851,7.258553033682535,1.5620556,0.13734534,4363.6235,0.6484329
14.185698,55.90297984695249,24.232121441757037,7.0762790215705,2.0972948,0.06771509,3628.0,0.6586593
17.939165,56.589214777486376,23.08570586673964,7.194560982207883,3.4310913,,,
16.325727,57.38563800027413,23.928302134502,7.4835170181086434,2.8794594,,4088.0425,
19.252243,56.64739167747474,23.9519155917556,7.766668294977022,0.8961468,,,
16.862675,55.35827154250784,23.25981238596785,7.50056401825802,3.118619,,3972.9033,
15.293792,56.488749002730074,25.186721714391332,7.34404240831091,2.784422,,4065.55,
9.533586,55.995108008035096,23.882533452133064,7.3856985145787775,0.74294186,2.0617921,6208.6665,1.241019
9.590614,58.59003701715486,24.075494611151427,7.361745846217053,0.7036648,1.9724723,6136.0,1.2427604
16.760805,56.28772363085614,25.54682005664503,7.5460181578210666,2.9959564,,4305.6997,
16.682482,56.95748635869888,24.428496164154204,7.242315048464069,2.9529524,,4670.0034,
5.4266515,56.200989316532116,24.289273883103576,7.523388375563638,-0.037411213,,9644.0,
10.966898,55.36604084050181,23.708143435204732,7.39251184498223,0.9756479,0.5855669,5300.8667,0.90729207
7.7320957,56.861886958106986,23.678133164176078,7.604931015974854,0.2205081,10.794197,7995.3335,1.7122794
15.660528,57.302719615994086,25.701876754973405,7.390567936340837,2.9163456,,3865.25,
16.564339,58.07317736249066,24.45533302922639,7.381703937738168,3.022685,,4168.6875,
15.19903,57.48251114776961,24.741910850626066,7.382377523267071,2.550847,,3748.75,
16.49195,56.90569368335333,25.33385435108422,7.158356743188261,3.0203104,,4189.1836,
18.109602,56.35297021246366,24.646092138482434,7.396956655561462,3.0290356,,,
17.479286,55.83802148930242,24.18570770618267,7.467835351466035,2.968546,,,
17.721367,55.69027139647984,23.82282901286703,6.977750955702948,3.3105183,,,
18.135223,56.19232112888083,24.38398865878826,7.340278275383411,2.6645489,,,
15.988075,55.867606148324526,24.89180226540872,7.283281553343809,2.7780304,,4056.8774,
17.257837,58.07804112645555,23.876696701703224,7.373026369493717,3.105999,,,
17.895859,55.91556972827925,23.69222615780468,7.069936012680945,3.1575089,,,
16.44183,56.884192469914446,23.306338213618986,7.140851521904393,2.8943224,,3970.495,
16.151382,54.88472731394781,24.266870323546346,7.090086697389721,2.8904066,,3962.825,
12.457087,55.21372985883543,23.598225515322905,7.438521088899847,1.3769703,0.16607596,4723.4966,0.6085256
16.506659,55.11240320555508,24.237145511811793,7.514823097879041,2.975544,,4250.2754,
17.795597,55.93142197013093,24.213764174313553,7.452719816332674,3.1077404,,,
16.965014,57.56154377865301,25.424829524154145,7.096367462314624,3.0995188,,4162.1177,
17.703762,57.32023413729832,24.016444122461998,6.962687991059952,,,,
9.103162,57.07038946170814,25.21492600799203,7.22988009998537,0.6593914,3.1861796,6613.9824,1.3594452
16.892225,56.88340263663262,24.173398679177335,7.392600573494028,2.4506826,,3828.0,
14.725102,57.23905052150811,24.328646943880756,7.213317836079103,2.5805435,,4068.55,
10.69776,55.143301707784765,23.682412313515783,7.426635788999271,0.9182844,0.7377465,5358.0,0.99678344
11.855584,57.912739789745615,22.750080983622308,7.240205875653891,1.1797895,0.2929876,4866.64,0.7614104
12.19216,56.02133727974668,25.483636663235032,7.412893360269652,1.2790318,0.20735553,4823.375,0.6520913
9.691098,56.837089389849446,25.525645147449254,7.314183192275801,0.76311874,1.8380178,5892.4175,1.3008897
13.991919,57.07511872401234,23.891279977435403,7.288801577318803,1.927804,0.06166937,3936.6667,0.5338633
18.609873,56.84292647417558,25.72069159712272,6.649740281719697,3.3274803,,,
16.969765,56.59017450413539,23.066771117704327,7.770897894183523,3.2811394,,4202.075,
16.680983,57.993168049272214,23.9718921736,7.2930588417931395,2.9576502,,3944.7651,
10.398834,56.918613617547145,24.36436236976605,7.316612651236727,0.85272694,0.97335374,5629.0,1.0373504
8.257667,56.945239883686206,25.385499814878433,7.0783234361870315,0.35372734,7.516486,7768.25,1.5136089
10.112981,56.453028891737276,23.14785709098654,7.327235338827654,,,,
17.135067,55.564111945750135,23.191822140652295,7.326381993512594,3.2372713,,,
10.910271,57.587204522764694,24.466551357441077,7.249936899172197,0.9340391,0.62832403,5468.5,0.8830963
10.239899,57.07140079253329,23.8901568190568,7.321315034901866,0.80504036,1.1104032,5826.0,1.0343131
9.712552,56.169919301964136,24.818340237379328,7.4086442029333766,0.71434784,1.743928,6072.0,1.1933103
13.817322,56.47976095400884,24.55461038169037,7.428418841039024,1.7252197,,4109.0,
16.953684,57.544943158570014,24.4780349991065,7.4692941601265455,3.154622,,3693.255,
19.559034,57.019500473372865,23.658228159775227,7.035959998862386,3.3946857,,,
16.517975,55.97002712472401,25.491632920532755,7.223185196282615,2.9136734,,4088.0425,
10.842311,58.60525132146347,24.359890131498023,7.363973409900398,0.9789829,0.65317565,5403.0,0.92235416
12.73605,57.55177249919622,24.532732691816314,7.196010438933341,1.4438963,0.14229259,4613.83,0.590365
17.816366,56.99744854641523,24.593487997120615,7.309270383022177,3.2166386,,,
9.562554,56.35062643985072,24.885785528205194,7.280298495834878,0.69124794,2.0691588,6145.15,1.2690672
16.257185,57.446065457181234,25.71008258312519,6.928684970050007,3.2130527,,4103.7134,
15.093665,56.68171988932792,23.9949430963664,7.24798834846259,2.377285,,3616.0,
11.438498,55.9514793562376,25.004191328822355,7.306604285251033,1.1216526,0.41009617,4991.453,0.8563307
19.305237,57.564345679033515,22.772078964256856,7.058504106836133,3.1926403,,,
16.400305,55.819250149961896,23.833591071438818,7.27415292797909,2.959054,,4587.395,
17.320845,55.444496381405166,23.02200469492722,7.000964372856321,3.1903744,,,
14.438821,57.10351339293941,22.407069545144925,7.975500519232705,2.444497,,3690.28,
18.092422,58.663126139685495,24.59833864077563,7.489781303390365,3.3338776,,,
10.404107,56.614067208259115,25.135337435698993,7.3781919043842645,0.84881496,0.9527699,5626.0,1.027418
18.32519,57.67950860972336,23.332019922327152,7.1611202698603575,3.4111767,,,
13.153968,56.78068856976081,23.226163038027188,7.282249318199454,1.6122046,0.110282324,4257.5063,0.61037254
18.22346,55.066426595660175,24.37524300204969,7.045748713649461,3.445406,,,
16.80349,56.41779360331047,24.288913664478883,7.443863455049313,2.300416,,3636.75,
16.591087,58.256846129437804,22.979906685211198,7.3893589533118265,3.0227146,,4188.9834,
8.322883,56.76765515967455,23.995019208656988,7.3699248916506646,0.42066765,6.3666325,7310.43,1.5729744
12.213566,56.8064793078093,23.71409194049985,7.3496832432335975,1.2762156,0.20234035,4908.3633,0.62204313
11.889382,56.41428088640734,23.754102001577266,7.346930987154904,1.6295033,0.3278487,4375.0,0.9966284
10.659182,55.21027404174425,23.418245859338874,7.4039715230898295,0.90125275,0.7574612,5490.3335,0.9619121
14.190984,56.78942246309074,23.74198596515098,7.302015561848563,2.3946419,0.061828677,3660.365,0.6182994
17.359585,55.83579287247572,24.442922395922423,7.543100409581228,3.0925026,,,
16.677404,56.45577822744966,23.142880068004555,7.596280185836647,2.7686558,,3904.36,
16.611767,55.19302946986233,24.156994776613196,7.2456692472167195,2.8934174,,4129.1123,
16.280447,57.55194670906238,23.926480831319992,7.173258371479912,3.1797066,,3954.6123,
13.620668,57.84232821207113,25.165935179334166,7.184809022626229,1.8201857,0.0877049,3964.0,0.62790984
14.810722,56.443726807074206,23.795163511727143,7.207047157925689,2.5405102,,3638.0876,
6.589043,57.340713837485204,24.38075866093766,7.040344924647165,-0.024802208,,9527.0,
17.399858,56.42869850084266,23.336595400586386,7.684339745928763,3.2106934,,,
16.87965,57.0946459275815,23.461752448453954,7.402622047059135,3.0900297,,4462.5176,
16.94648,56.75127940511591,24.47341623556231,7.16522797002026,3.0611572,,3709.0,
14.020388,56.64507284527256,22.935287331413967,7.2784328803413825,1.9807901,,4167.25,
12.406004,56.517282230065845,23.405325959353107,7.352687449888231,1.3969898,0.17235915,4839.0,0.5906886
15.993503,56.28658248993226,24.84195494856626,7.195321794208931,2.3229723,,3654.0,
10.851324,56.085556018632616,24.772662977202998,7.184980521025954,1.1248856,0.7344662,4954.047,1.1633712
18.190985,55.64181991354016,23.414276680323777,6.915698245778908,3.431055,,,
19.329388,56.14298466700242,23.85669383288418,8.363867672171121,3.0129623,,,
14.988749,55.735659286836416,24.082586915610534,8.134482965823729,2.7217216,,4031.673,
17.262112,56.91585908191919,23.001108465246695,7.68666778306605,3.009962,,,
15.061798,56.70335201540646,23.068557680712196,7.098668920348108,2.4873161,,4025.75,
16.863642,56.46653703651039,25.166995611623015,7.2362481811801445,3.1334906,,3703.0369,
12.247098,57.11688292288393,23.300563072721015,7.446772040741175,1.3326874,0.20323838,4689.3066,0.68302757
11.309817,54.86596958122946,23.894801436053736,7.284990182913513,1.0828514,0.46152058,5020.935,0.8977987
8.760477,57.863486639093516,24.518455060627502,7.332708125568687,0.5418215,4.249332,6752.623,1.5061492
8.00354,56.49651219995799,25.39839644131894,7.600061923424725,0.28597307,8.305684,7863.0,1.5529726
16.608862,57.191792846248006,24.169985032068222,6.989841671034073,2.85678,,3904.36,
19.519403,56.289494332740155,23.978983731782023,7.160497760298673,2.5144615,,,
10.576406,55.90729777834087,23.53579411646532,7.323320636239823,0.8767376,0.8345623,5502.16,1.0053461
18.091791,56.41216333810882,23.815393199119924,7.52528556286806,2.4678955,,,
18.397831,56.30265724847943,23.89569739977119,7.534825711953072,2.669033,,,
15.553866,55.68259421323611,25.53493107841749,7.195073660984557,2.633914,,3740.3535,
17.023563,56.27833702057029,23.61414558210446,7.252443684237349,3.2870226,,4444.83,
9.06211,55.34579823814665,23.486741126862267,7.515350003301166,0.6061373,3.0630744,6492.0,1.3834848
14.340005,56.133426107679256,23.874855564143964,7.446216475386386,2.2213602,,4274.3335,
17.504845,57.68483856840652,25.1179460068167,6.722538788088818,3.5863934,,,
15.71589,57.046757654798,23.661958425826416,7.214634211680794,2.3638,,3810.1,
11.209154,56.02025980630785,24.275325451777036,7.34694822960917,1.0703726,0.49084756,5091.84,0.90027773
16.321722,56.29512153071044,23.049315632801612,7.6601208880166265,2.9538155,,4444.83,
17.088293,55.44626240100448,25.005932280404572,7.719049776982897,3.0764885,,,
13.553166,56.82577490314775,24.036224262128915,7.649423411992537,1.8501949,,4282.0,
10.544441,56.266810286435685,25.257653157550354,7.361768810694915,0.88975143,0.84936535,5516.0,1.00914
13.542909,55.49067574945073,23.668186288896155,2.621201368963977,1.301218,0.44666538,5125.0,0.84772706
13.322386,57.773310214151714,24.736584086160825,7.2298268483708625,1.6925869,0.09583591,4257.0,0.5691274
16.315216,55.98756933665591,23.951454297600996,7.267862493943442,2.9073915,,4609.37,
10.587136,56.22443016925663,23.92109210741919,7.186253009391363,1.0486097,0.9204043,5033.533,1.2615256
15.41668,57.66222634901123,23.217233876897037,7.229511957474354,2.5667725,,3297.5,
8.081855,57.42060195542927,23.341375883974496,7.227082097375432,0.28130198,8.622767,7954.6665,1.5460802
17.257177,56.52381078400158,24.613689576331744,7.294107306647661,2.9857407,,,
10.582304,56.17434663376087,22.4643522920447,7.4986539396732415,0.9183645,0.7882236,5547.0,0.96130466
18.74313,56.720776718933884,24.252022253057834,7.491484444357649,2.819189,,,
13.575575,56.45401897528977,23.852692666007233,7.4081387152975084,1.7796402,0.08191417,4042.4824,0.58349335
10.383268,56.72404120206017,23.583360163209495,7.410569251115423,0.8226509,0.96146935,5642.75,1.0259796
18.5933,57.23194572121876,24.36101990125736,6.8484400261415885,3.2187538,,,
17.03027,56.8144433926718,24.39176993016081,6.645617910098419,3.199318,,4121.313,
9.73422,56.8499255516615,23.914277516860945,7.283048225972547,0.83842945,1.8023878,5697.25,1.3779905
13.486465,56.630024336144025,24.117147412039863,7.654696102246065,1.8475027,0.09129703,3900.0,0.6618381
13.239693,56.53493098403281,23.3473274823736,7.321200250582909,1.654356,0.09971855,4279.0,0.57458735
13.693872,56.90877070814149,24.89166138079076,7.146165726272431,1.8347702,0.0797438,4027.0,0.58014673
14.702564,54.897850360768295,24.118242404578417,7.290797631049818,2.3120155,0.039887633,3619.0,0.50803614
17.09081,57.89280309675567,23.79703901681381,7.116327485160621,3.0751133,,,
9.005671,57.77649883573101,25.594498695324443,7.166334012241713,0.6239681,3.54987,6429.8667,1.5182906
13.760721,58.24651845676229,24.901348725846297,7.260679865354294,1.867754,0.06897109,4109.0,0.51821965
13.6791115,54.871764379871905,23.499179068957385,7.471264462110723,1.8387957,0.07449298,4016.0,0.5637972
18.004625,56.62930508257019,23.026158409408758,6.972142235069737,3.2275276,,,
19.025648,55.817153216639184,24.37432781860659,7.456152521617411,3.2696934,,,
17.88816,55.55626055867918,24.313678237202087,7.141901362932087,3.2307186,,,
11.162713,58.348868684258974,24.064842883805184,7.343179615797544,1.0093727,0.49503377,5308.0,0.83197105
15.731784,57.063683978664656,23.700799715103283,6.357743743011255,2.919138,,4630.925,
15.762332,57.50913835348258,23.862229186210993,7.622099972815705,2.7205505,,3970.53,
14.508653,56.036793128666034,23.07971215147843,7.248336374529244,2.2148962,,4088.8325,
17.549198,57.799580664302816,23.745218149870265,7.3061025239599955,3.1902637,,,
16.682201,56.93613476914638,23.700710808970555,7.166039336006279,3.062623,,3676.97,
13.028597,56.38733921835385,24.303040529751346,7.519755647747393,1.6062174,0.10983113,4370.3335,0.5780777
17.720297,56.87289826454588,24.20534757219074,7.61517477191145,2.7013454,,,
8.087943,57.300872117294645,23.886593866853126,7.448522516836224,0.30456018,7.9981546,7860.0,1.5251145
14.835606,55.66768278292758,23.989166895786504,7.2721901369147774,2.4949436,0.040695585,3440.6667,0.567729
10.597236,56.05809553466943,24.77920150953242,7.321028086128957,0.8934126,0.8191469,5503.0,0.9957138
16.551453,56.050661931330865,23.87689417645155,7.277896585133012,2.917448,,4625.0566,
19.515036,56.956076833509265,23.53121177717959,8.146063067652998,3.4008179,,,
7.818111,56.465242240758876,24.038682575720483,7.2260253152830325,0.27399445,10.890276,7854.25,1.7822255
15.810461,55.26255807160009,23.7224853783673,7.4668262997229204,2.7223368,,3935.98,
16.037807,57.296061034552245,24.347405254181805,7.320455641110415,2.8016157,,3899.1602,
8.324233,57.18298747936535,23.259621234550853,7.190476035118598,0.3917637,6.7253165,7471.93,1.5475454
17.550106,57.38409460251351,23.271505071876398,7.0860922136433055,3.122097,,,
17.659185,56.27740405421808,24.678415237568007,7.554070400251451,3.1098652,,,
13.663716,57.29709804832645,23.55503384861043,6.031809346982943,1.8599348,0.11161216,4074.7,0.670374
15.169112,56.769873814074856,25.380418200826085,8.223137862451429,2.8210611,,3848.8774,
16.679869,56.857970957157356,25.4405726444246,7.252800292388443,3.329687,,3912.53,
18.951893,57.210255647662926,25.298372222281905,7.4002288001348315,3.2626743,,,
14.12439,57.81600215359561,23.282078587123788,7.395554982415854,2.0566425,0.05963526,3763.3467,0.57445467
13.026153,56.922760631376605,23.9717338181528,7.349072622231522,1.5596657,0.12499703,4209.2065,0.66481686
17.886549,56.116365253525466,23.999775347177685,7.445820125595937,2.979435,,,
17.143373,56.39167310862841,23.185017009496903,7.334969551474971,3.1653023,,,
18.138613,56.600600579812756,24.50341715840191,7.402242058801408,2.6928291,,,
16.071756,57.10522526001863,24.240363693914553,7.265084316056599,3.0275965,,4037.4133,
13.853169,55.589852691000104,24.664477709157737,7.442000104140751,1.908227,0.07120942,3851.3,0.5993861
16.891602,58.011036854597265,25.104008033732377,7.199120479930935,3.0543203,,3974.1199,
17.054266,55.574650665302,24.115885490139195,7.19492946601324,3.1432905,,3860.9524,
13.357169,56.58539698202637,24.78528924307344,7.37433967722643,1.7055159,0.09278147,4184.5,0.57955694
15.038091,56.96235535022014,24.505022419541184,7.313090572044611,2.4275846,0.03548596,3369.0,0.55294114
16.52099,56.71926583570502,23.64514510815861,7.058621816193022,3.149191,,4065.0,
15.208042,56.31729480042833,24.121000971557592,7.6284689100926615,2.438326,,3407.6667,
14.401714,56.84108913791482,25.89774553970474,7.097775045723311,2.169073,0.058875777,3540.3333,0.64495987
19.885986,56.59892508061023,22.837771952377775,8.796846453312337,2.6792202,,,
14.763028,55.00086598217405,23.434781932538865,7.358040953332532,2.5739288,0.04684068,3328.0,0.65102494
14.037812,56.63705919310731,23.305137236563,7.29618735534681,2.009222,0.05795193,3963.105,0.51064074
16.417072,55.912745055948314,23.734651700700915,7.054869079204918,3.1420069,,4063.6501,
9.363033,55.72974253767833,24.492875073024877,7.194996006933928,0.6653547,2.5427234,6196.9,1.3834175
12.386156,57.72446672299439,22.547871597709477,7.267364722986807,1.3520269,0.18017305,4828.8867,0.6064619
15.540159,55.36208584847082,24.01718892303026,7.353671721519426,2.980093,,4508.19,
16.44994,57.08459639097193,24.91519789022342,7.145364445851382,,,,
15.165859,57.02434715345686,23.03395631116099,7.322842126341937,2.5128841,,3441.0,
19.18257,55.52400184617627,23.120573953273514,7.891171269508199,3.2311115,,,
17.852543,56.31845366293713,23.56698069944911,7.334957984113541,3.1548843,,,
6.4089994,56.51217735555753,24.527703507022782,7.345346779785368,-0.014213085,,9654.0,
16.261713,55.21602444643141,23.230541773674027,7.247182185200604,2.8966913,,3961.827,
18.141037,56.4905033929349,24.051238675724587,7.410060430263509,2.505415,,,
18.554155,57.18629668761195,24.623035676835627,6.817813564812797,2.9098492,,,
17.929604,57.24910709518798,23.201887143526545,6.606968319129042,3.5359077,,,
6.2838345,56.83775691923278,24.116073676973148,7.444952560871437,0.023653507,,9500.0,
